null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
permute,5,F574-1,7,14,2,207.2525904579061,228.36504909482818
permute,5,F583-1,9,25,2,329.8217456771159,355.5727522760615
permute,5,IC2574,9,34,2,2460.484851535314,2488.6957357322435
permute,5,IC4202,4,29,2,405.99802007411483,432.93638671400663
permute,5,NGC0024,5,29,2,314.95859317015424,341.89695981004604
permute,5,NGC0055,9,21,2,849.9741723644191,874.3303518662066
permute,5,NGC0100,6,21,2,438.59285220770545,462.94903170949283
permute,5,NGC0247,7,26,2,654.4735213657915,680.5382936699633
permute,5,NGC0289,4,28,1,67.11112848516628,83.77215103604229
permute,5,NGC0300,7,25,2,380.91969532405886,406.67070192300446
permute,5,NGC0801,5,11,2,18.718617152516252,37.90177933490322
permute,5,NGC0891,3,14,1,37.130403997764766,50.32569064584106
permute,5,NGC1003,6,36,2,858.411324701581,887.0794762092298
permute,5,NGC1090,4,22,2,870.7829551172317,895.5112947440982
permute,5,NGC2403,6,73,2,19240.81344963236,19275.137125161546
permute,5,NGC2683,3,11,1,54.350865270329024,66.34034163432088
permute,5,NGC2841,3,50,1,420.2163639526137,439.7764789797544
permute,5,NGC2903,4,29,2,500.23322403303547,527.1715906729272
permute,5,NGC2976,5,24,1,1284.8814660613164,1300.771735213056
permute,5,NGC2998,5,13,2,681.7835907341935,702.3031855938858
permute,5,NGC3109,9,25,2,1256.0153700095811,1281.7663766085268
permute,5,NGC3198,5,40,2,4384.721141750493,4414.232177383405
permute,5,NGC3521,4,41,2,83.78677789443852,113.49535442807297
permute,5,NGC3726,5,12,1,119.73051918488795,132.15505243382796
permute,5,NGC3769,3,11,1,8.120748311242314,20.110224675234168
permute,5,NGC3877,5,11,1,107.93106751147273,119.92054387546459
permute,5,NGC3893,5,10,1,9.915434180703203,21.42835964567343
permute,5,NGC3917,6,16,2,390.7065870846811,412.8872968625993
permute,5,NGC3949,4,7,2,10.872808793870524,26.44008998631303
permute,5,NGC3953,4,8,0,46.06161155125964,50.22049463461931
permute,5,NGC3972,4,10,2,105.16358107278741,123.58426181673977
permute,5,NGC3992,4,9,2,30.47567972614938,48.05347634483914
permute,5,NGC4010,7,12,2,252.20509592640587,272.0843491247099
permute,5,NGC4013,3,36,1,170.55417713862607,188.47177183090662
permute,5,NGC4051,4,7,2,27.973195139502216,43.540476331944724
permute,5,NGC4085,5,5,0,6.647736959836899,9.866612784705099
permute,5,NGC4088,4,9,0,98.49648620453426,102.89093535920671
permute,5,NGC4100,4,24,1,201.30065775721582,217.19092690895553
permute,5,NGC4157,3,15,0,16.005923040187767,21.422023442392188
permute,5,NGC4183,6,23,1,197.5075518571991,213.18502293684486
permute,5,NGC4217,3,11,0,5.904664930487429,10.70045547608417
permute,5,NGC4559,6,32,2,298.9716375267101,326.6975247491079
permute,5,NGC5005,4,13,0,0.6778810994394898,5.807779814362563
permute,5,NGC5033,5,20,2,333.3625901038817,357.3284482923136
permute,5,NGC5055,4,22,1,2021.7616124672702,2037.2168247340617
permute,5,NGC5371,4,19,1,341.37912135206216,356.1013162478944
permute,5,NGC5585,7,24,2,4232.438014770928,4257.862445413712
permute,5,NGC5907,5,19,1,168.50670931752194,183.22890421335413
permute,5,NGC5985,3,33,2,768.3867762140513,796.3588367057832
permute,5,NGC6015,6,44,2,8911.677047002888,8941.950564074234
permute,5,NGC6195,3,20,1,13.4286110487698,28.407272416539755
permute,5,NGC6503,6,31,2,373.1256268186047,400.5975244544859
permute,5,NGC6674,3,15,1,647.0227558150568,660.5630068205679
permute,5,NGC6946,6,55,2,1525.9177110799906,1557.9763765618504
permute,5,NGC7331,3,28,0,106.99322795159743,113.65763697194784
permute,5,NGC7814,2,16,1,38.14917750245619,52.0121211136551
permute,5,UGC00128,8,22,1,9711.770031884387,9727.22524415118
permute,5,UGC01281,8,25,2,267.0810083113873,292.8320149103329
permute,5,UGC02259,8,8,2,54.66908669090911,71.3046190243478
permute,5,UGC02885,5,19,1,32.38992848218616,47.11212337801836
permute,5,UGC02916,2,32,2,411.59442903759486,439.3203162599927
permute,5,UGC02953,2,106,2,12054.56921177282,12091.876724525717
permute,5,UGC03205,2,46,2,2012.0019118969185,2042.6310430688313
permute,5,UGC04278,7,25,2,387.6822610527423,413.4332676516879
permute,5,UGC04325,9,8,2,143.09834127137356,159.73387360481223
permute,5,UGC04499,8,9,2,175.8506619627791,193.42845858146885
permute,5,UGC05253,2,73,1,449.4583433656345,470.91064057137646
permute,5,UGC05716,9,12,2,1004.9481056392225,1024.8273588375264
permute,5,UGC05721,7,23,1,126.7399311177076,142.41740219735334
permute,5,UGC05986,9,15,2,662.8001767675619,684.4645783763796
permute,5,UGC06399,9,9,2,82.06995973064323,99.647756349333
permute,5,UGC06446,7,17,2,118.67637878783498,141.3420855402847
permute,5,UGC06667,6,9,2,188.59076359217926,206.168560210869
permute,5,UGC06787,2,55,1,791.933611914014,811.9702778401763
permute,5,UGC06818,9,8,1,35.86929959772293,46.26650730612211
permute,5,UGC06917,9,11,2,101.38486101362936,120.56802319601633
permute,5,UGC06930,7,10,2,63.780427260596795,82.20110800454916
permute,5,UGC06983,6,17,1,80.95313319796008,95.11919991824116
permute,5,UGC07125,9,13,2,195.21151739019356,215.73111224988585
permute,5,UGC07151,6,11,2,380.8615568586435,400.0447190410305
permute,5,UGC07261,8,7,0,16.67927166233233,20.571091960442956
permute,5,UGC07399,8,10,2,120.5770002205568,138.99768096450916
permute,5,UGC07524,9,31,2,814.9195282777911,842.3914259136723
permute,5,UGC07603,7,12,2,78.46493992338819,98.34419312169219
permute,5,UGC08286,6,17,2,697.3147266071186,719.9804333595683
permute,5,UGC08490,9,30,1,167.98068344460768,184.98667035291845
permute,5,UGC08550,7,11,1,153.5684758127392,165.55795217673105
permute,5,UGC08699,2,37,2,138.17404298111788,167.06138628227168
permute,5,UGC09037,6,19,0,54.28318078375149,60.172058742084374
permute,5,UGC09133,2,64,1,4067.0995061267995,4087.893921543598
permute,5,UGC10310,9,7,2,17.357000402435332,32.92428159487784
permute,5,UGC11455,6,33,1,1328.565889474064,1346.0484272813965
permute,5,UGC11914,2,63,2,1220.039153019817,1253.1842308309492
permute,5,UGC12506,6,31,1,176.0201269735827,193.19006299600844
permute,5,UGC12632,9,15,1,270.38754091497793,283.92779192048897
permute,5,UGCA442,9,8,2,320.505936116987,337.1414684504257
permute,6,ESO079-G014,4,15,2,1723.031615055602,1744.6960166644196
permute,6,ESO116-G012,7,15,2,430.54286070731723,452.2072623161349
permute,6,ESO563-G021,4,27,2,2060.109412840218,2086.4761077682524
permute,6,F568-V1,7,15,2,16.722869893439935,38.38727150225762
permute,6,F571-8,5,9,1,109.60068283349932,120.58680572018042
permute,6,F571-V1,7,7,0,54.634091796374044,58.52591209448467
permute,6,F574-1,7,14,2,351.43321784424745,372.5456764811695
permute,6,F583-1,9,25,2,449.6416346921607,475.3926412911063
permute,6,IC2574,9,34,2,3243.621323937774,3271.8322081347033
permute,6,IC4202,4,29,2,258.3699729721651,285.3083396120569
permute,6,NGC0024,5,29,1,394.9813019088563,411.8177810587887
permute,6,NGC0055,9,21,2,358.74976254644366,383.10594204823104
permute,6,NGC0100,6,21,2,667.6591583870746,692.0153378888621
permute,6,NGC0247,7,26,2,911.5778227073325,937.6425950115043
permute,6,NGC0289,4,28,1,48.33141369441836,64.99243624529439
permute,6,NGC0300,7,25,2,853.73437317395,879.4853797728956
permute,6,NGC0801,5,11,1,22.136042210436415,34.12551857442827
permute,6,NGC0891,3,14,1,34.38275354401183,47.57804019208812
permute,6,NGC1003,6,36,2,682.6148051007955,711.2829566084444
permute,6,NGC1090,4,22,1,1388.3275279901102,1403.7827402569017
permute,6,NGC2403,6,73,2,15906.388463677535,15940.712139206722
permute,6,NGC2683,3,11,1,45.1290745843775,57.118550948369354
permute,6,NGC2841,3,50,1,472.1907427676353,491.75085779477604
permute,6,NGC2903,4,29,2,640.1952810893231,667.1336477292149
permute,6,NGC2976,5,24,1,911.601770157208,927.4920393089477
permute,6,NGC2998,5,13,2,666.5554511571784,687.0750460168707
permute,6,NGC3109,9,25,2,1195.42477900078,1221.1757855997257
permute,6,NGC3198,5,40,2,5020.580409794409,5050.091445427321
permute,6,NGC3521,4,41,1,81.60434673266025,100.17220706618178
permute,6,NGC3726,5,12,1,150.0021092302008,162.4266424791408
permute,6,NGC3769,3,11,0,9.206185348239293,14.001975893836034
permute,6,NGC3877,5,11,2,93.41024144594871,112.59340362833568
permute,6,NGC3893,5,10,1,27.407036368925127,38.91996183389536
permute,6,NGC3917,6,16,2,304.29098054654037,326.4716903244586
permute,6,NGC3949,4,7,1,30.799638797479275,40.529189542755844
permute,6,NGC3953,4,8,1,38.457270348201405,48.854478056600584
permute,6,NGC3972,4,10,2,385.32992331696363,403.750604060916
permute,6,NGC3992,4,9,2,36.22818914969329,53.80598576838305
permute,6,NGC4010,7,12,1,219.5372450285555,231.9617782774955
permute,6,NGC4013,3,36,1,149.00464986321808,166.92224455549862
permute,6,NGC4051,4,7,1,67.43266855375758,77.16221929903415
permute,6,NGC4085,5,5,0,10.182042141218073,13.400917966086274
permute,6,NGC4088,4,9,0,48.292372830942625,52.68682198561506
permute,6,NGC4100,4,24,1,235.3975139058582,251.28778305759792
permute,6,NGC4157,3,15,0,20.258242104079386,25.674342506283807
permute,6,NGC4183,6,23,2,154.5524470723378,179.636400799771
permute,6,NGC4217,3,11,1,5.2617297548899264,17.25120611888178
permute,6,NGC4559,6,32,1,472.6383865008674,489.967066014866
permute,6,NGC5005,4,13,0,3.0316004728474364,8.16149918777051
permute,6,NGC5033,5,20,1,410.2341343988455,425.2127957666155
permute,6,NGC5055,4,22,1,1149.3848189233624,1164.840031190154
permute,6,NGC5371,4,19,2,377.28907678107765,400.8445886144092
permute,6,NGC5585,7,24,2,4241.143225614439,4266.567656257223
permute,6,NGC5907,5,19,1,172.25956570775978,186.98176060359197
permute,6,NGC5985,3,33,2,498.5144821167624,526.4865426084942
permute,6,NGC6015,6,44,2,3002.801786206916,3033.0753032782623
permute,6,NGC6195,3,20,1,26.18594328874047,41.16460465651043
permute,6,NGC6503,6,31,2,384.7389692841156,412.2108669199968
permute,6,NGC6674,3,15,1,505.9281357442474,519.4683867497585
permute,6,NGC6946,6,55,2,948.915177009169,980.9738424910288
permute,6,NGC7331,3,28,0,73.0239682600221,79.6883772803725
permute,6,NGC7814,2,16,1,37.56087866695738,51.42382227815629
permute,6,UGC00128,8,22,1,2190.7845390420543,2206.239751308846
permute,6,UGC01281,8,25,2,371.39838121936396,397.14938781830955
permute,6,UGC02259,8,8,2,239.64704834845156,256.28258068189024
permute,6,UGC02885,5,19,1,16.108717854417403,30.830912750249603
permute,6,UGC02916,2,32,2,348.3608092385974,376.08669646099526
permute,6,UGC02953,2,106,2,14167.775770119284,14205.083282872181
permute,6,UGC03205,2,46,2,472.307781043787,502.93691221569975
permute,6,UGC04278,7,25,2,752.958578073978,778.7095846729236
permute,6,UGC04325,9,8,2,137.66811122280393,154.3036435562426
permute,6,UGC04499,8,9,2,16.44449270748711,34.02228932617687
permute,6,UGC05253,2,73,1,457.78661316006145,479.2389103658034
permute,6,UGC05716,9,12,2,797.5205706981566,817.3998238964606
permute,6,UGC05721,7,23,2,218.83695088837396,243.92090461580716
permute,6,UGC05986,9,15,2,686.6959909248341,708.3603925336517
permute,6,UGC06399,9,9,2,141.43142366814976,159.0092202868395
permute,6,UGC06446,7,17,2,86.9031571072161,109.56886385966584
permute,6,UGC06667,6,9,2,247.221047196331,264.79884381502075
permute,6,UGC06787,2,55,1,1301.5715371353429,1321.6082030615053
permute,6,UGC06818,9,8,2,75.85694145914546,92.49247379258415
permute,6,UGC06917,9,11,2,109.21230996615287,128.39547214853985
permute,6,UGC06930,7,10,2,43.49694529398713,61.9176260379395
permute,6,UGC06983,6,17,2,121.22500216439015,143.89070891683988
permute,6,UGC07125,9,13,2,213.57092400652257,234.09051886621486
permute,6,UGC07151,6,11,2,337.6762750788307,356.8594372612177
permute,6,UGC07261,8,7,1,6.35622125763964,16.085772002916205
permute,6,UGC07399,8,10,2,85.94466501950555,104.36534576345792
permute,6,UGC07524,9,31,2,712.3906957006238,739.862593336505
permute,6,UGC07603,7,12,2,185.45827730483512,205.33753050313913
permute,6,UGC08286,6,17,2,829.9174124591277,852.5831192115775
permute,6,UGC08490,9,30,1,180.8257378266514,197.83172473496217
permute,6,UGC08550,7,11,1,136.51631165840945,148.5057880224013
permute,6,UGC08699,2,37,2,162.20918538261003,191.09652868376384
permute,6,UGC09037,6,19,1,89.8568884562657,104.5790833520979
permute,6,UGC09133,2,64,2,5253.208520381728,5286.479585048605
permute,6,UGC10310,9,7,1,33.749344913989106,43.478895659265675
permute,6,UGC11455,6,33,1,1562.1662403469034,1579.6487781542357
permute,6,UGC11914,2,63,2,558.1988535218761,591.3439313330084
permute,6,UGC12506,6,31,1,149.71157422225198,166.8815102446777
permute,6,UGC12632,9,15,2,208.08599841321964,229.75040002203733
permute,6,UGCA442,9,8,2,258.3339715761583,274.969503909597
permute,7,ESO079-G014,4,15,2,1989.0257677226637,2010.6901693314812
permute,7,ESO116-G012,7,15,2,1566.246036526666,1587.9104381354837
permute,7,ESO563-G021,4,27,2,1095.7880711829005,1122.154766110935
permute,7,F568-V1,7,15,2,121.90670647900167,143.57110808781934
permute,7,F571-8,5,9,1,88.45886020084697,99.44498308752807
permute,7,F571-V1,7,7,1,18.643048784154665,28.37259952943123
permute,7,F574-1,7,14,2,272.0257507958243,293.13820943274635
permute,7,F583-1,9,25,2,531.2807798472925,557.0317864462381
permute,7,IC2574,9,34,2,3181.7029256063806,3209.91380980331
permute,7,IC4202,4,29,1,259.4534774861356,276.289956636068
permute,7,NGC0024,5,29,2,514.1626326103781,541.1009992502699
permute,7,NGC0055,9,21,2,1319.2683460993628,1343.6245256011503
permute,7,NGC0100,6,21,2,391.4271399655241,415.78331946731146
permute,7,NGC0247,7,26,2,551.7157120281972,577.780484332369
permute,7,NGC0289,4,28,1,62.01954539279871,78.68056794367473
permute,7,NGC0300,7,25,2,197.04711945387285,222.79812605281845
permute,7,NGC0801,5,11,1,10.25759807883703,22.247074442828882
permute,7,NGC0891,3,14,1,46.61229606326319,59.80758271133948
permute,7,NGC1003,6,36,2,1395.9621232712354,1424.6302747788843
permute,7,NGC1090,4,22,1,1209.8780473496563,1225.3332596164478
permute,7,NGC2403,6,73,2,18359.789032044406,18394.112707573593
permute,7,NGC2683,3,11,1,29.20430641430981,41.19378277830166
permute,7,NGC2841,3,50,1,423.5965836909914,443.15669871813213
permute,7,NGC2903,4,29,2,547.8238892563525,574.7622558962443
permute,7,NGC2976,5,24,1,1053.5063851253099,1069.3966542770495
permute,7,NGC2998,5,13,1,586.0901890151761,598.9149358024838
permute,7,NGC3109,9,25,2,1373.314887149756,1399.0658937487017
permute,7,NGC3198,5,40,2,3625.2334228425852,3654.7444584754967
permute,7,NGC3521,4,41,1,69.8328277642626,88.40068809778414
permute,7,NGC3726,5,12,1,236.62536051487876,249.04989376381877
permute,7,NGC3769,3,11,0,13.666116440985013,18.461906986581752
permute,7,NGC3877,5,11,1,125.35217401015598,137.34165037414783
permute,7,NGC3893,5,10,1,33.21690639755063,44.72983186252086
permute,7,NGC3917,6,16,2,474.84764890857133,497.0283586864896
permute,7,NGC3949,4,7,2,32.044786939285565,47.61206813172807
permute,7,NGC3953,4,8,0,10.13057540564934,14.28945848900901
permute,7,NGC3972,4,10,2,298.8808059254529,317.3014866694052
permute,7,NGC3992,4,9,2,10.761974648469964,28.33977126715972
permute,7,NGC4010,7,12,2,358.94599550385,378.825248702154
permute,7,NGC4013,3,36,1,146.006355044993,163.92394973727355
permute,7,NGC4051,4,7,1,10.486118089090944,20.21566883436751
permute,7,NGC4085,5,5,1,11.108420194722857,19.15560975689336
permute,7,NGC4088,4,9,1,35.31509247131138,46.301215357992476
permute,7,NGC4100,4,24,2,244.18104155370077,269.60547219648436
permute,7,NGC4157,3,15,1,6.41278070009467,19.95303170560572
permute,7,NGC4183,6,23,1,136.35600766505863,152.03347874470438
permute,7,NGC4217,3,11,0,12.161643635072975,16.957434180669715
permute,7,NGC4559,6,32,2,289.7228166411794,317.44870386357724
permute,7,NGC5005,4,13,0,1.8155556039776903,6.945454318900763
permute,7,NGC5033,5,20,1,298.7756452702176,313.75430663798755
permute,7,NGC5055,4,22,1,1741.4550375242395,1756.910249791031
permute,7,NGC5371,4,19,1,211.03079762515225,225.75299252098444
permute,7,NGC5585,7,24,2,4125.118348332432,4150.542778975216
permute,7,NGC5907,5,19,1,118.4196860750664,133.1418809708986
permute,7,NGC5985,3,33,1,532.3089240394693,549.7914618468017
permute,7,NGC6015,6,44,2,1265.3351647468598,1295.608681818206
permute,7,NGC6195,3,20,1,31.733144208442962,46.71180557621292
permute,7,NGC6503,6,31,2,401.77044587914605,429.24234351502724
permute,7,NGC6674,3,15,1,1002.7441383964613,1016.2843894019724
permute,7,NGC6946,6,55,2,1185.794805545515,1217.8534710273748
permute,7,NGC7331,3,28,1,76.9503906633163,93.61141321419231
permute,7,NGC7814,2,16,1,37.70268124154998,51.56562485274889
permute,7,UGC00128,8,22,2,994.7340825621443,1019.4624221890108
permute,7,UGC01281,8,25,1,372.5903781250965,388.6847572494375
permute,7,UGC02259,8,8,2,122.88073862757602,139.5162709610147
permute,7,UGC02885,5,19,2,31.22865479530106,54.78416662863258
permute,7,UGC02916,2,32,2,159.91745735637346,187.64334457877126
permute,7,UGC02953,2,106,2,13363.92040175114,13401.227914504037
permute,7,UGC03205,2,46,2,712.2290326689065,742.8581638408192
permute,7,UGC04278,7,25,2,342.8244070772249,368.5754136761705
permute,7,UGC04325,9,8,2,84.56999999982008,101.20553233325877
permute,7,UGC04499,8,9,2,57.12765545550024,74.70545207418999
permute,7,UGC05253,2,73,2,500.7505816469237,535.0742571761108
permute,7,UGC05716,9,12,2,575.9334537923585,595.8127069906625
permute,7,UGC05721,7,23,1,221.4871237065472,237.16459478619296
permute,7,UGC05986,9,15,2,500.94482218353147,522.6092237923491
permute,7,UGC06399,9,9,2,88.48964000991491,106.06743662860467
permute,7,UGC06446,7,17,0,177.31970138672546,182.9861280748379
permute,7,UGC06667,6,9,2,186.99734748267758,204.57514410136733
permute,7,UGC06787,2,55,1,789.029507101496,809.0661730276584
permute,7,UGC06818,9,8,2,62.30057562193233,78.93610795537101
permute,7,UGC06917,9,11,2,112.1038983671488,131.28706054953577
permute,7,UGC06930,7,10,0,41.337550903337686,45.94272108932578
permute,7,UGC06983,6,17,0,120.7049263057593,126.37135299387174
permute,7,UGC07125,9,13,2,309.4099836094674,329.9295784691597
permute,7,UGC07151,6,11,2,341.5846488753869,360.7678110577739
permute,7,UGC07261,8,7,0,18.371861066233947,22.263681364344574
permute,7,UGC07399,8,10,2,179.72275134110595,198.14343208505832
permute,7,UGC07524,9,31,2,666.1050772754812,693.5769749113624
permute,7,UGC07603,7,12,2,143.04387113882441,162.92312433712843
permute,7,UGC08286,6,17,2,224.37142510437093,247.03713185682065
permute,7,UGC08490,9,30,1,182.08385189663773,199.0898388049485
permute,7,UGC08550,7,11,2,53.33334828595821,72.51651046834517
permute,7,UGC08699,2,37,1,191.14839485135434,209.20298441457547
permute,7,UGC09037,6,19,1,71.92653139677542,86.64872629260762
permute,7,UGC09133,2,64,0,5687.79397994321,5696.111746109929
permute,7,UGC10310,9,7,0,44.38607261191388,48.277892910024505
permute,7,UGC11455,6,33,2,1129.7770130440354,1157.7490735357671
permute,7,UGC11914,2,63,2,1441.968100948391,1475.1131787595234
permute,7,UGC12506,6,31,1,130.87775086601965,148.04768688844538
permute,7,UGC12632,9,15,1,33.98984034846118,47.53009135397223
permute,7,UGCA442,9,8,2,267.764883191222,284.4004155246607
permute,8,ESO079-G014,4,15,1,2227.7875109670667,2241.3277619725777
permute,8,ESO116-G012,7,15,2,699.4027484580781,721.0671500668958
permute,8,ESO563-G021,4,27,2,1004.7182804914848,1031.0849754195194
permute,8,F568-V1,7,15,2,52.43249722006129,74.09689882887898
permute,8,F571-8,5,9,1,90.78573688973972,101.77185977642083
