null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,32,-0.19047619047619052,0.6514014957024813,-0.1840343250425728,0.06408371900370619,32,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.3125,16,0.21428571428571427,14,0.5,6,0.1875,16
scramble,33,-0.1666666666666667,0.6932388117283949,-0.13914905345740064,0.16307248754420872,35,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.3076923076923077,13,0.3125,16,0.2857142857142857,14,0.5,6,0.25,16
scramble,34,-0.8024095954818835,0.016540722800677192,-0.30510496354615046,0.001819994851007873,28,102,0.8888888888888888,9,0.2727272727272727,11,0.23529411764705882,17,0.38461538461538464,13,0.1875,16,0.07142857142857142,14,0.16666666666666666,6,0.1875,16
scramble,35,-0.6190476190476191,0.1017330374542648,-0.1700918848572578,0.0874231147523088,34,102,0.6666666666666666,9,0.36363636363636365,11,0.35294117647058826,17,0.23076923076923078,13,0.375,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,36,-0.09523809523809526,0.8225054302036114,-0.13775196766209558,0.1673797903780708,37,102,0.8888888888888888,9,0.18181818181818182,11,0.35294117647058826,17,0.3076923076923077,13,0.3125,16,0.35714285714285715,14,0.5,6,0.25,16
scramble,37,-0.4285714285714286,0.2894032248467902,-0.2450156361132856,0.013064923354046559,35,102,0.8888888888888888,9,0.18181818181818182,11,0.4117647058823529,17,0.38461538461538464,13,0.3125,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,38,-0.07142857142857144,0.8665262706759087,-0.13764248963291723,0.16772084108441956,34,102,0.8888888888888888,9,0.09090909090909091,11,0.29411764705882354,17,0.46153846153846156,13,0.25,16,0.21428571428571427,14,0.3333333333333333,6,0.3125,16
scramble,39,-0.261904761904762,0.5309228615658009,-0.17936314063564085,0.07126087130373743,34,102,0.8888888888888888,9,0.18181818181818182,11,0.35294117647058826,17,0.38461538461538464,13,0.1875,16,0.21428571428571427,14,0.3333333333333333,6,0.3125,16
scramble,40,-0.38095238095238104,0.3518125531175649,-0.17001459429051102,0.08756917023729338,38,102,0.8888888888888888,9,0.18181818181818182,11,0.35294117647058826,17,0.38461538461538464,13,0.4375,16,0.2857142857142857,14,0.3333333333333333,6,0.25,16
scramble,41,-0.261904761904762,0.5309228615658009,-0.16559583694515728,0.09624662921908123,41,102,0.8888888888888888,9,0.2727272727272727,11,0.35294117647058826,17,0.46153846153846156,13,0.375,16,0.35714285714285715,14,0.5,6,0.25,16
scramble,42,-0.4047619047619048,0.3198886412288164,-0.1759722126420563,0.076866875864015,35,102,0.7777777777777778,9,0.09090909090909091,11,0.35294117647058826,17,0.5384615384615384,13,0.375,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,43,-0.4285714285714286,0.2894032248467902,-0.22636963143372313,0.022147509472632325,33,102,0.8888888888888888,9,0.2727272727272727,11,0.29411764705882354,17,0.3076923076923077,13,0.25,16,0.2857142857142857,14,0.3333333333333333,6,0.1875,16
scramble,44,-0.3233590907165799,0.4346394485508574,-0.20189661785276125,0.04185772864510889,28,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.38461538461538464,13,0.1875,16,0.14285714285714285,14,0.3333333333333333,6,0.1875,16
scramble,45,-0.3571428571428572,0.3851206435562562,-0.22097987830434876,0.025618223761583823,33,102,0.8888888888888888,9,0.18181818181818182,11,0.29411764705882354,17,0.3076923076923077,13,0.375,16,0.2857142857142857,14,0.3333333333333333,6,0.125,16
scramble,46,-0.27545404024004955,0.5090540726550731,-0.1834396509221917,0.06496338205739025,28,102,0.7777777777777778,9,0.18181818181818182,11,0.29411764705882354,17,0.23076923076923078,13,0.1875,16,0.14285714285714285,14,0.5,6,0.1875,16
scramble,47,-0.2142857142857143,0.6103444156452668,-0.05842135832180944,0.5597226738819586,35,102,0.6666666666666666,9,0.09090909090909091,11,0.35294117647058826,17,0.46153846153846156,13,0.3125,16,0.2857142857142857,14,0.16666666666666666,6,0.375,16
